local_time_s,stream_t_ms,sid,cell,x_m_raw,y_m_raw,z_m_raw,x_m_corr,y_m_corr,z_m_corr
1771810967.026,851940,4,5,1.1700,-1.0320,0.3460,1.1700,-1.0320,0.3460
1771810967.026,851940,4,6,1.4550,-0.8020,0.2410,1.4550,-0.8020,0.2410
1771810967.026,851940,4,7,1.3540,-0.4380,0.1180,1.3540,-0.4380,0.1180
1771810967.026,851940,4,8,0.7330,-1.1570,0.1350,0.7330,-1.1570,0.1350
1771810967.026,851940,4,9,1.0110,-1.0510,0.0340,1.0110,-1.0510,0.0340
1771810967.026,851940,4,10,1.2930,-0.8670,-0.0960,1.2930,-0.8670,-0.0960
1771810967.026,851940,4,11,1.3980,-0.5550,-0.2180,1.3980,-0.5550,-0.2180
1771810967.026,851940,4,12,0.3360,-0.6800,0.0170,0.3360,-0.6800,0.0170
1771810967.026,851940,4,13,0.4600,-0.6560,-0.0430,0.4600,-0.6560,-0.0430
1771810967.026,851940,4,14,0.6250,-0.6140,-0.1400,0.6250,-0.6140,-0.1400
1771810967.026,851940,4,15,0.7280,-0.4870,-0.2310,0.7280,-0.4870,-0.2310
1771810967.042,851979,1,0,0.1430,0.3000,0.1370,0.1430,0.3000,0.1370
1771810967.042,851979,1,1,0.8060,0.4880,0.3720,0.8060,0.4880,0.3720
1771810967.042,851979,1,2,0.9530,0.7690,0.5530,0.9530,0.7690,0.5530
1771810967.042,851979,1,3,0.3600,0.5420,0.3220,0.3600,0.5420,0.3220
1771810967.042,851979,1,4,0.3520,0.3260,0.1250,0.3520,0.3260,0.1250
1771810967.042,851979,1,5,0.3960,0.4080,0.1520,0.3960,0.4080,0.1520
1771810967.042,851979,1,6,0.4070,0.5080,0.1900,0.4070,0.5080,0.1900
1771810967.042,851979,1,7,0.3720,0.6080,0.2340,0.3720,0.6080,0.2340
1771810967.042,851979,1,8,0.4920,0.3760,0.0230,0.4920,0.3760,0.0230
1771810967.042,851979,1,9,0.9890,0.7220,-0.0390,0.9890,0.7220,-0.0390
1771810967.042,851979,1,10,0.8440,0.9120,0.0510,0.8440,0.9120,0.0510
1771810967.042,851979,1,11,0.7860,1.2280,0.1350,0.7860,1.2280,0.1350
1771810967.042,851979,1,12,1.0640,0.5880,-0.4240,1.0640,0.5880,-0.4240
1771810967.042,851979,1,13,1.0690,0.8820,-0.3670,1.0690,0.8820,-0.3670
1771810967.042,851979,1,14,0.5530,0.7490,-0.0870,0.5530,0.7490,-0.0870
1771810967.042,851979,1,15,0.3540,0.7110,0.0080,0.3540,0.7110,0.0080
1771810967.054,851982,2,0,0.5600,0.0910,0.1590,0.5600,0.0910,0.1590
1771810967.054,851982,2,1,0.5850,0.2030,0.1490,0.5850,0.2030,0.1490
1771810967.054,851982,2,2,0.5970,0.3190,0.1500,0.5970,0.3190,0.1500
1771810967.054,851982,2,3,0.5910,0.4410,0.1620,0.5910,0.4410,0.1620
1771810967.054,851982,2,4,0.5660,0.0710,0.0320,0.5660,0.0710,0.0320
1771810967.054,851982,2,5,0.5930,0.1960,0.0220,0.5930,0.1960,0.0220
1771810967.054,851982,2,6,0.5980,0.3250,0.0200,0.5980,0.3250,0.0200
1771810967.054,851982,2,7,0.5930,0.4610,0.0260,0.5930,0.4610,0.0260
1771810967.054,851982,2,8,1.1000,-0.1980,-0.4000,1.1000,-0.1980,-0.4000
1771810967.054,851982,2,9,0.5830,0.1910,-0.1180,0.5830,0.1910,-0.1180
1771810967.054,851982,2,10,0.5850,0.3300,-0.1190,0.5850,0.3300,-0.1190
1771810967.054,851982,2,11,0.5750,0.4750,-0.1190,0.5750,0.4750,-0.1190
1771810967.054,851982,2,12,0.5040,0.0550,-0.2510,0.5040,0.0550,-0.2510
1771810967.054,851982,2,13,0.5410,0.1900,-0.2660,0.5410,0.1900,-0.2660
1771810967.054,851982,2,14,0.5480,0.3320,-0.2730,0.5480,0.3320,-0.2730
1771810967.054,851982,2,15,0.5230,0.4760,-0.2700,0.5230,0.4760,-0.2700
1771810967.067,851986,3,0,0.9860,-0.5910,0.1900,0.9860,-0.5910,0.1900
1771810967.067,851986,3,1,0.5980,-0.3190,0.1500,0.5980,-0.3190,0.1500
1771810967.067,851986,3,2,0.5920,-0.2020,0.1490,0.5920,-0.2020,0.1490
1771810967.067,851986,3,3,0.5650,-0.0900,0.1600,0.5650,-0.0900,0.1600
1771810967.067,851986,3,4,0.5210,-0.4310,0.0410,0.5210,-0.4310,0.0410
1771810967.067,851986,3,5,0.5420,-0.3180,0.0330,0.5420,-0.3180,0.0330
1771810967.067,851986,3,6,0.5350,-0.2040,0.0340,0.5350,-0.2040,0.0340
1771810967.067,851986,3,7,0.5140,-0.0930,0.0430,0.5140,-0.0930,0.0430
1771810967.067,851986,3,8,0.4760,-0.4280,-0.0660,0.4760,-0.4280,-0.0660
1771810967.067,851986,3,9,0.4810,-0.3140,-0.0640,0.4810,-0.3140,-0.0640
1771810967.067,851986,3,10,0.4740,-0.2070,-0.0610,0.4740,-0.2070,-0.0610
1771810967.067,851986,3,11,0.7880,0.0530,-0.2330,0.7880,0.0530,-0.2330
1771810967.067,851986,3,12,0.4610,-0.4430,-0.2090,0.4610,-0.4430,-0.2090
1771810967.067,851986,3,13,0.4110,-0.3090,-0.1470,0.4110,-0.3090,-0.1470
1771810967.067,851986,3,14,0.4030,-0.2130,-0.1390,0.4030,-0.2130,-0.1390
1771810967.067,851986,3,15,0.3800,-0.1200,-0.1310,0.3800,-0.1200,-0.1310
1771810967.074,851990,4,0,0.8490,-1.0020,0.6900,0.8490,-1.0020,0.6900
1771810967.074,851990,4,1,1.0410,-0.8170,0.5960,1.0410,-0.8170,0.5960
1771810967.074,851990,4,2,1.0940,-0.5660,0.4720,1.0940,-0.5660,0.4720
1771810967.074,851990,4,3,1.0320,-0.3230,0.3560,1.0320,-0.3230,0.3560
1771810967.074,851990,4,4,0.8260,-1.1260,0.4140,0.8260,-1.1260,0.4140
1771810967.074,851990,4,5,1.1700,-1.0320,0.3460,1.1700,-1.0320,0.3460
1771810967.074,851990,4,6,1.4550,-0.8020,0.2410,1.4550,-0.8020,0.2410
1771810967.074,851990,4,7,1.3540,-0.4380,0.1180,1.3540,-0.4380,0.1180
1771810967.074,851990,4,8,0.7330,-1.1570,0.1350,0.7330,-1.1570,0.1350
1771810967.074,851990,4,9,1.0110,-1.0510,0.0340,1.0110,-1.0510,0.0340
1771810967.074,851990,4,10,1.2930,-0.8670,-0.0960,1.2930,-0.8670,-0.0960
1771810967.074,851990,4,11,1.3980,-0.5550,-0.2180,1.3980,-0.5550,-0.2180
1771810967.074,851990,4,12,0.3360,-0.6800,0.0170,0.3360,-0.6800,0.0170
1771810967.074,851990,4,13,0.4600,-0.6560,-0.0430,0.4600,-0.6560,-0.0430
1771810967.074,851990,4,14,0.6250,-0.6140,-0.1400,0.6250,-0.6140,-0.1400
1771810967.074,851990,4,15,0.7280,-0.4870,-0.2310,0.7280,-0.4870,-0.2310
1771810967.084,852029,1,0,0.1430,0.3000,0.1370,0.1430,0.3000,0.1370
1771810967.084,852029,1,1,0.8060,0.4880,0.3720,0.8060,0.4880,0.3720
1771810967.084,852029,1,2,0.9530,0.7690,0.5530,0.9530,0.7690,0.5530
1771810967.084,852029,1,3,0.3600,0.5420,0.3220,0.3600,0.5420,0.3220
1771810967.084,852029,1,4,0.3520,0.3260,0.1250,0.3520,0.3260,0.1250
1771810967.084,852029,1,5,0.3960,0.4080,0.1520,0.3960,0.4080,0.1520
1771810967.084,852029,1,6,0.4070,0.5080,0.1900,0.4070,0.5080,0.1900
1771810967.084,852029,1,7,0.3720,0.6080,0.2340,0.3720,0.6080,0.2340
1771810967.084,852029,1,8,0.4920,0.3760,0.0230,0.4920,0.3760,0.0230
1771810967.084,852029,1,9,0.9890,0.7220,-0.0390,0.9890,0.7220,-0.0390
1771810967.084,852029,1,10,0.8440,0.9120,0.0510,0.8440,0.9120,0.0510
1771810967.084,852029,1,11,0.7860,1.2280,0.1350,0.7860,1.2280,0.1350
1771810967.084,852029,1,12,1.0640,0.5880,-0.4240,1.0640,0.5880,-0.4240
1771810967.084,852029,1,13,1.0690,0.8820,-0.3670,1.0690,0.8820,-0.3670
1771810967.084,852029,1,14,0.5530,0.7490,-0.0870,0.5530,0.7490,-0.0870
1771810967.084,852029,1,15,0.3540,0.7110,0.0080,0.3540,0.7110,0.0080
1771810967.095,852032,2,0,0.5600,0.0910,0.1590,0.5600,0.0910,0.1590
1771810967.095,852032,2,1,0.5850,0.2030,0.1490,0.5850,0.2030,0.1490
1771810967.095,852032,2,2,0.5970,0.3190,0.1500,0.5970,0.3190,0.1500
1771810967.095,852032,2,3,0.5910,0.4410,0.1620,0.5910,0.4410,0.1620
1771810967.095,852032,2,4,0.5660,0.0710,0.0320,0.5660,0.0710,0.0320
1771810967.095,852032,2,5,0.5930,0.1960,0.0220,0.5930,0.1960,0.0220
1771810967.095,852032,2,6,0.5980,0.3250,0.0200,0.5980,0.3250,0.0200
1771810967.095,852032,2,7,0.5930,0.4610,0.0260,0.5930,0.4610,0.0260
1771810967.095,852032,2,8,1.1000,-0.1980,-0.4000,1.1000,-0.1980,-0.4000
1771810967.095,852032,2,9,0.5830,0.1910,-0.1180,0.5830,0.1910,-0.1180
1771810967.095,852032,2,10,0.5850,0.3300,-0.1190,0.5850,0.3300,-0.1190
1771810967.095,852032,2,11,0.5750,0.4750,-0.1190,0.5750,0.4750,-0.1190
1771810967.095,852032,2,12,0.5040,0.0550,-0.2510,0.5040,0.0550,-0.2510
1771810967.095,852032,2,13,0.5410,0.1900,-0.2660,0.5410,0.1900,-0.2660
1771810967.095,852032,2,14,0.5480,0.3320,-0.2730,0.5480,0.3320,-0.2730
1771810967.095,852032,2,15,0.5230,0.4760,-0.2700,0.5230,0.4760,-0.2700
1771810967.106,852036,3,0,0.9860,-0.5910,0.1900,0.9860,-0.5910,0.1900
1771810967.106,852036,3,1,0.5980,-0.3190,0.1500,0.5980,-0.3190,0.1500
1771810967.106,852036,3,2,0.5920,-0.2020,0.1490,0.5920,-0.2020,0.1490
1771810967.106,852036,3,3,0.5650,-0.0900,0.1600,0.5650,-0.0900,0.1600
1771810967.106,852036,3,4,0.5210,-0.4310,0.0410,0.5210,-0.4310,0.0410
1771810967.106,852036,3,5,0.5420,-0.3180,0.0330,0.5420,-0.3180,0.0330
1771810967.106,852036,3,6,0.5350,-0.2040,0.0340,0.5350,-0.2040,0.0340
1771810967.106,852036,3,7,0.5140,-0.0930,0.0430,0.5140,-0.0930,0.0430
1771810967.106,852036,3,8,0.4760,-0.4280,-0.0660,0.4760,-0.4280,-0.0660
1771810967.106,852036,3,9,0.4810,-0.3140,-0.0640,0.4810,-0.3140,-0.0640
1771810967.106,852036,3,10,0.4740,-0.2070,-0.0610,0.4740,-0.2070,-0.0610
1771810967.106,852036,3,11,0.7880,0.0530,-0.2330,0.7880,0.0530,-0.2330
1771810967.106,852036,3,12,0.4610,-0.4430,-0.2090,0.4610,-0.4430,-0.2090
1771810967.106,852036,3,13,0.4110,-0.3090,-0.1470,0.4110,-0.3090,-0.1470
1771810967.106,852036,3,14,0.4030,-0.2130,-0.1390,0.4030,-0.2130,-0.1390
1771810967.106,852036,3,15,0.3800,-0.1200,-0.1310,0.3800,-0.1200,-0.1310
1771810967.118,852040,4,0,0.8490,-1.0020,0.6900,0.8490,-1.0020,0.6900
1771810967.118,852040,4,1,1.0410,-0.8170,0.5960,1.0410,-0.8170,0.5960
1771810967.118,852040,4,2,1.0940,-0.5660,0.4720,1.0940,-0.5660,0.4720
1771810967.118,852040,4,3,1.0320,-0.3230,0.3560,1.0320,-0.3230,0.3560
1771810967.118,852040,4,4,0.8260,-1.1260,0.4140,0.8260,-1.1260,0.4140
1771810967.118,852040,4,5,1.1700,-1.0320,0.3460,1.1700,-1.0320,0.3460
1771810967.118,852040,4,6,1.4550,-0.8020,0.2410,1.4550,-0.8020,0.2410
1771810967.118,852040,4,7,1.3540,-0.4380,0.1180,1.3540,-0.4380,0.1180
1771810967.118,852040,4,8,0.7330,-1.1570,0.1350,0.7330,-1.1570,0.1350
1771810967.118,852040,4,9,1.0110,-1.0510,0.0340,1.0110,-1.0510,0.0340
1771810967.118,852040,4,10,1.2930,-0.8670,-0.0960,1.2930,-0.8670,-0.0960
1771810967.118,852040,4,11,1.3980,-0.5550,-0.2180,1.3980,-0.5550,-0.2180
1771810967.118,852040,4,12,0.3360,-0.6800,0.0170,0.3360,-0.6800,0.0170
1771810967.118,852040,4,13,0.4600,-0.6560,-0.0430,0.4600,-0.6560,-0.0430
1771810967.118,852040,4,14,0.6250,-0.6140,-0.1400,0.6250,-0.6140,-0.1400
1771810967.119,852040,4,15,0.7280,-0.4870,-0.2310,0.7280,-0.4870,-0.2310
1771810967.134,852079,1,0,0.1430,0.3000,0.1370,0.1430,0.3000,0.1370
1771810967.134,852079,1,1,0.8060,0.4880,0.3720,0.8060,0.4880,0.3720
1771810967.134,852079,1,2,0.9530,0.7690,0.5530,0.9530,0.7690,0.5530
1771810967.134,852079,1,3,0.3600,0.5420,0.3220,0.3600,0.5420,0.3220
1771810967.134,852079,1,4,0.3520,0.3260,0.1250,0.3520,0.3260,0.1250
1771810967.134,852079,1,5,0.3960,0.4080,0.1520,0.3960,0.4080,0.1520
1771810967.134,852079,1,6,0.4070,0.5080,0.1900,0.4070,0.5080,0.1900
1771810967.134,852079,1,7,0.3720,0.6080,0.2340,0.3720,0.6080,0.2340
1771810967.134,852079,1,8,0.4920,0.3760,0.0230,0.4920,0.3760,0.0230
1771810967.134,852079,1,9,0.9890,0.7220,-0.0390,0.9890,0.7220,-0.0390
1771810967.134,852079,1,10,0.8440,0.9120,0.0510,0.8440,0.9120,0.0510
1771810967.134,852079,1,11,0.7860,1.2280,0.1350,0.7860,1.2280,0.1350
1771810967.134,852079,1,12,1.0640,0.5880,-0.4240,1.0640,0.5880,-0.4240
1771810967.134,852079,1,13,1.0690,0.8820,-0.3670,1.0690,0.8820,-0.3670
1771810967.134,852079,1,14,0.5530,0.7490,-0.0870,0.5530,0.7490,-0.0870
1771810967.134,852079,1,15,0.3540,0.7110,0.0080,0.3540,0.7110,0.0080
1771810967.149,852082,2,0,0.5600,0.0910,0.1590,0.5600,0.0910,0.1590
1771810967.149,852082,2,1,0.5850,0.2030,0.1490,0.5850,0.2030,0.1490
1771810967.149,852082,2,2,0.5970,0.3190,0.1500,0.5970,0.3190,0.1500
1771810967.149,852082,2,3,0.5910,0.4410,0.1620,0.5910,0.4410,0.1620
1771810967.149,852082,2,4,0.5660,0.0710,0.0320,0.5660,0.0710,0.0320
1771810967.149,852082,2,5,0.5930,0.1960,0.0220,0.5930,0.1960,0.0220
1771810967.149,852082,2,6,0.5980,0.3250,0.0200,0.5980,0.3250,0.0200
1771810967.149,852082,2,7,0.5930,0.4610,0.0260,0.5930,0.4610,0.0260
1771810967.149,852082,2,8,1.1000,-0.1980,-0.4000,1.1000,-0.1980,-0.4000
1771810967.149,852082,2,9,0.5830,0.1910,-0.1180,0.5830,0.1910,-0.1180
1771810967.149,852082,2,10,0.5850,0.3300,-0.1190,0.5850,0.3300,-0.1190
1771810967.149,852082,2,11,0.5750,0.4750,-0.1190,0.5750,0.4750,-0.1190
1771810967.149,852082,2,12,0.5040,0.0550,-0.2510,0.5040,0.0550,-0.2510
1771810967.149,852082,2,13,0.5410,0.1900,-0.2660,0.5410,0.1900,-0.2660
1771810967.149,852082,2,14,0.5480,0.3320,-0.2730,0.5480,0.3320,-0.2730
1771810967.149,852082,2,15,0.5230,0.4760,-0.2700,0.5230,0.4760,-0.2700
1771810967.160,852086,3,0,0.9860,-0.5910,0.1900,0.9860,-0.5910,0.1900
1771810967.160,852086,3,1,0.5980,-0.3190,0.1500,0.5980,-0.3190,0.1500
1771810967.160,852086,3,2,0.5920,-0.2020,0.1490,0.5920,-0.2020,0.1490
1771810967.160,852086,3,3,0.5650,-0.0900,0.1600,0.5650,-0.0900,0.1600
1771810967.160,852086,3,4,0.5210,-0.4310,0.0410,0.5210,-0.4310,0.0410
1771810967.160,852086,3,5,0.5420,-0.3180,0.0330,0.5420,-0.3180,0.0330
1771810967.160,852086,3,6,0.5350,-0.2040,0.0340,0.5350,-0.2040,0.0340
1771810967.160,852086,3,7,0.5140,-0.0930,0.0430,0.5140,-0.0930,0.0430
1771810967.160,852086,3,8,0.4760,-0.4280,-0.0660,0.4760,-0.4280,-0.0660
1771810967.160,852086,3,9,0.4810,-0.3140,-0.0640,0.4810,-0.3140,-0.0640
1771810967.160,852086,3,10,0.4740,-0.2070,-0.0610,0.4740,-0.2070,-0.0610
1771810967.160,852086,3,11,0.7880,0.0530,-0.2330,0.7880,0.0530,-0.2330
1771810967.160,852086,3,12,0.4610,-0.4430,-0.2090,0.4610,-0.4430,-0.2090
1771810967.160,852086,3,13,0.4110,-0.3090,-0.1470,0.4110,-0.3090,-0.1470
1771810967.160,852086,3,14,0.4030,-0.2130,-0.1390,0.4030,-0.2130,-0.1390
1771810967.160,852086,3,15,0.3800,-0.1200,-0.1310,0.3800,-0.1200,-0.1310
1771810967.176,852090,4,0,0.8490,-1.0020,0.6900,0.8490,-1.0020,0.6900
1771810967.176,852090,4,1,1.0410,-0.8170,0.5960,1.0410,-0.8170,0.5960
1771810967.176,852090,4,2,1.0940,-0.5660,0.4720,1.0940,-0.5660,0.4720
1771810967.176,852090,4,3,1.0320,-0.3230,0.3560,1.0320,-0.3230,0.3560
1771810967.176,852090,4,4,0.8260,-1.1260,0.4140,0.8260,-1.1260,0.4140
1771810967.176,852090,4,5,1.1700,-1.0320,0.3460,1.1700,-1.0320,0.3460
1771810967.176,852090,4,6,1.4550,-0.8020,0.2410,1.4550,-0.8020,0.2410
1771810967.176,852090,4,7,1.3540,-0.4380,0.1180,1.3540,-0.4380,0.1180
1771810967.176,852090,4,8,0.7330,-1.1570,0.1350,0.7330,-1.1570,0.1350
1771810967.176,852090,4,9,1.0110,-1.0510,0.0340,1.0110,-1.0510,0.0340
1771810967.176,852090,4,10,1.2930,-0.8670,-0.0960,1.2930,-0.8670,-0.0960
1771810967.176,852090,4,11,1.3980,-0.5550,-0.2180,1.3980,-0.5550,-0.2180
1771810967.176,852090,4,12,0.3360,-0.6800,0.0170,0.3360,-0.6800,0.0170
1771810967.176,852090,4,13,0.4600,-0.6560,-0.0430,0.4600,-0.6560,-0.0430
1771810967.176,852090,4,14,0.6250,-0.6140,-0.1400,0.6250,-0.6140,-0.1400
1771810967.176,852090,4,15,0.7280,-0.4870,-0.2310,0.7280,-0.4870,-0.2310
1771810967.188,852129,2,0,0.5600,0.0910,0.1590,0.5600,0.0910,0.1590
1771810967.188,852129,2,1,0.5850,0.2030,0.1490,0.5850,0.2030,0.1490
1771810967.188,852129,2,2,0.5970,0.3190,0.1500,0.5970,0.3190,0.1500
1771810967.188,852129,2,3,0.5910,0.4410,0.1620,0.5910,0.4410,0.1620
1771810967.188,852129,2,4,0.5660,0.0710,0.0320,0.5660,0.0710,0.0320
1771810967.188,852129,2,5,0.5930,0.1960,0.0220,0.5930,0.1960,0.0220
1771810967.188,852129,2,6,0.5980,0.3250,0.0200,0.5980,0.3250,0.0200
1771810967.188,852129,2,7,0.5930,0.4610,0.0260,0.5930,0.4610,0.0260
1771810967.188,852129,2,8,1.1000,-0.1980,-0.4000,1.1000,-0.1980,-0.4000
1771810967.188,852129,2,9,0.5830,0.1910,-0.1180,0.5830,0.1910,-0.1180
1771810967.188,852129,2,10,0.5850,0.3300,-0.1190,0.5850,0.3300,-0.1190
1771810967.188,852129,2,11,0.5750,0.4750,-0.1190,0.5750,0.4750,-0.1190
1771810967.188,852129,2,12,0.5040,0.0550,-0.2510,0.5040,0.0550,-0.2510
1771810967.188,852129,2,13,0.5410,0.1900,-0.2660,0.5410,0.1900,-0.2660
1771810967.188,852129,2,14,0.5480,0.3320,-0.2730,0.5480,0.3320,-0.2730
1771810967.188,852129,2,15,0.5230,0.4760,-0.2700,0.5230,0.4760,-0.2700
1771810967.199,852132,4,0,0.8490,-1.0020,0.6900,0.8490,-1.0020,0.6900
1771810967.199,852132,4,1,1.0410,-0.8170,0.5960,1.0410,-0.8170,0.5960
1771810967.199,852132,4,2,1.0940,-0.5660,0.4720,1.0940,-0.5660,0.4720
1771810967.199,852132,4,3,1.0320,-0.3230,0.3560,1.0320,-0.3230,0.3560
1771810967.199,852132,4,4,0.8260,-1.1260,0.4140,0.8260,-1.1260,0.4140
1771810967.199,852132,4,5,1.1700,-1.0320,0.3460,1.1700,-1.0320,0.3460
1771810967.199,852132,4,6,1.4550,-0.8020,0.2410,1.4550,-0.8020,0.2410
1771810967.199,852132,4,7,1.3540,-0.4380,0.1180,1.3540,-0.4380,0.1180
1771810967.199,852132,4,8,0.7330,-1.1570,0.1350,0.7330,-1.1570,0.1350
1771810967.199,852132,4,9,1.0110,-1.0510,0.0340,1.0110,-1.0510,0.0340
1771810967.199,852132,4,10,1.2930,-0.8670,-0.0960,1.2930,-0.8670,-0.0960
1771810967.199,852132,4,11,1.3980,-0.5550,-0.2180,1.3980,-0.5550,-0.2180
1771810967.199,852132,4,12,0.3360,-0.6800,0.0170,0.3360,-0.6800,0.0170
1771810967.199,852132,4,13,0.4600,-0.6560,-0.0430,0.4600,-0.6560,-0.0430
1771810967.199,852132,4,14,0.6250,-0.6140,-0.1400,0.6250,-0.6140,-0.1400
1771810967.199,852132,4,15,0.7280,-0.4870,-0.2310,0.7280,-0.4870,-0.2310
1771810967.639,852580,3,0,0.4640,-0.3930,0.1520,0.4640,-0.3930,0.1520
1771810967.639,852580,3,1,0.4800,-0.3050,0.1440,0.4800,-0.3050,0.1440
1771810967.639,852580,3,2,0.4810,-0.2160,0.1440,0.4810,-0.2160,0.1440
1771810967.639,852580,3,3,0.4760,-0.1230,0.1530,0.4760,-0.1230,0.1530
1771810967.639,852580,3,4,0.4240,-0.3900,0.0620,0.4240,-0.3900,0.0620
1771810967.639,852580,3,5,0.4390,-0.3040,0.0550,0.4390,-0.3040,0.0550
1771810967.639,852580,3,6,0.4450,-0.2160,0.0540,0.4450,-0.2160,0.0540
1771810967.639,852580,3,7,0.4350,-0.1260,0.0600,0.4350,-0.1260,0.0600
1771810967.639,852580,3,8,0.3780,-0.3830,-0.0140,0.3780,-0.3830,-0.0140
1771810967.639,852580,3,9,0.3890,-0.3010,-0.0160,0.3890,-0.3010,-0.0160
1771810967.639,852580,3,10,0.3960,-0.2190,-0.0200,0.3960,-0.2190,-0.0200
1771810967.639,852580,3,11,0.3880,-0.1330,-0.0190,0.3880,-0.1330,-0.0190
1771810967.639,852580,3,12,0.3220,-0.3700,-0.0750,0.3220,-0.3700,-0.0750
1771810967.639,852580,3,13,0.3340,-0.2970,-0.0760,0.3340,-0.2970,-0.0760
1771810967.639,852580,3,14,0.3370,-0.2240,-0.0780,0.3370,-0.2240,-0.0780
1771810967.639,852580,3,15,0.3250,-0.1490,-0.0780,0.3250,-0.1490,-0.0780
1771810967.690,852630,1,0,0.1470,0.3000,0.1380,0.1470,0.3000,0.1380
1771810967.690,852630,1,1,0.7840,0.4820,0.3640,0.7840,0.4820,0.3640
1771810967.690,852630,1,2,0.9320,0.7570,0.5420,0.9320,0.7570,0.5420
1771810967.690,852630,1,3,0.3580,0.5400,0.3200,0.3580,0.5400,0.3200
1771810967.690,852630,1,4,0.3630,0.3280,0.1250,0.3630,0.3280,0.1250
1771810967.690,852630,1,5,0.3910,0.4060,0.1510,0.3910,0.4060,0.1510
1771810967.690,852630,1,6,0.3930,0.4980,0.1870,0.3930,0.4980,0.1870
1771810967.690,852630,1,7,0.3670,0.6020,0.2320,0.3670,0.6020,0.2320
1771810967.690,852630,1,8,0.4960,0.3760,0.0220,0.4960,0.3760,0.0220
1771810967.690,852630,1,9,0.5010,0.4890,0.0520,0.5010,0.4890,0.0520
1771810967.690,852630,1,10,0.9340,0.9870,0.0420,0.9340,0.9870,0.0420
1771810967.691,852630,1,11,0.3660,0.6580,0.1300,0.3660,0.6580,0.1300
1771810967.691,852630,1,12,1.0200,0.5740,-0.3980,1.0200,0.5740,-0.3980
1771810967.691,852630,1,13,1.0560,0.8740,-0.3600,1.0560,0.8740,-0.3600
1771810967.691,852630,1,14,0.5930,0.7890,-0.1060,0.5930,0.7890,-0.1060
1771810967.691,852630,1,15,0.3480,0.7000,0.0110,0.3480,0.7000,0.0110
1771810967.700,852633,3,0,0.4640,-0.3930,0.1520,0.4640,-0.3930,0.1520
1771810967.700,852633,3,1,0.4800,-0.3050,0.1440,0.4800,-0.3050,0.1440
1771810967.700,852633,3,2,0.4810,-0.2160,0.1440,0.4810,-0.2160,0.1440
1771810967.700,852633,3,3,0.4760,-0.1230,0.1530,0.4760,-0.1230,0.1530
1771810967.700,852633,3,4,0.4240,-0.3900,0.0620,0.4240,-0.3900,0.0620
1771810967.700,852633,3,5,0.4390,-0.3040,0.0550,0.4390,-0.3040,0.0550
1771810967.700,852633,3,6,0.4450,-0.2160,0.0540,0.4450,-0.2160,0.0540
1771810967.700,852633,3,7,0.4350,-0.1260,0.0600,0.4350,-0.1260,0.0600
1771810967.700,852633,3,8,0.3780,-0.3830,-0.0140,0.3780,-0.3830,-0.0140
1771810967.700,852633,3,9,0.3890,-0.3010,-0.0160,0.3890,-0.3010,-0.0160
1771810967.700,852633,3,10,0.3960,-0.2190,-0.0200,0.3960,-0.2190,-0.0200
1771810967.700,852633,3,11,0.3880,-0.1330,-0.0190,0.3880,-0.1330,-0.0190
1771810967.700,852633,3,12,0.3220,-0.3700,-0.0750,0.3220,-0.3700,-0.0750
1771810967.700,852633,3,13,0.3340,-0.2970,-0.0760,0.3340,-0.2970,-0.0760
1771810967.700,852633,3,14,0.3370,-0.2240,-0.0780,0.3370,-0.2240,-0.0780
1771810967.700,852633,3,15,0.3250,-0.1490,-0.0780,0.3250,-0.1490,-0.0780
1771810967.713,852637,4,0,0.8100,-0.9660,0.6600,0.8100,-0.9660,0.6600
1771810967.713,852637,4,1,1.0170,-0.8040,0.5840,1.0170,-0.8040,0.5840
1771810967.713,852637,4,2,1.1150,-0.5710,0.4790,1.1150,-0.5710,0.4790
1771810967.713,852637,4,3,1.0470,-0.3230,0.3590,1.0470,-0.3230,0.3590
1771810967.713,852637,4,4,0.7840,-1.0780,0.3970,0.7840,-1.0780,0.3970
1771810967.713,852637,4,5,1.1140,-0.9930,0.3350,1.1140,-0.9930,0.3350
1771810967.713,852637,4,6,1.2390,-0.7210,0.2220,1.2390,-0.7210,0.2220
1771810967.713,852637,4,7,0.8480,-0.3810,0.1220,0.8480,-0.3810,0.1220
1771810967.713,852637,4,8,0.7010,-1.1130,0.1340,0.7010,-1.1130,0.1340
1771810967.713,852637,4,9,0.9600,-1.0090,0.0390,0.9600,-1.0090,0.0390
1771810967.714,852637,4,10,1.1580,-0.8030,-0.0710,1.1580,-0.8030,-0.0710
1771810967.714,852637,4,11,1.2170,-0.5190,-0.1700,1.2170,-0.5190,-0.1700
1771810967.714,852637,4,12,0.3350,-0.6780,0.0170,0.3350,-0.6780,0.0170
1771810967.714,852637,4,13,0.4770,-0.6730,-0.0510,0.4770,-0.6730,-0.0510
1771810967.714,852637,4,14,0.6390,-0.6230,-0.1480,0.6390,-0.6230,-0.1480
1771810967.714,852637,4,15,0.6110,-0.4510,-0.1640,0.6110,-0.4510,-0.1640
1771810967.745,852680,1,0,0.1470,0.3000,0.1380,0.1470,0.3000,0.1380
1771810967.745,852680,1,1,0.7840,0.4820,0.3640,0.7840,0.4820,0.3640
1771810967.745,852680,1,2,0.9320,0.7570,0.5420,0.9320,0.7570,0.5420
1771810967.745,852680,1,3,0.3580,0.5400,0.3200,0.3580,0.5400,0.3200
