local_time_s,sid,cell,valid,x_mm,y_mm,z_mm,target_status,sensor_ts_ms
1772481360.944,3,12,1,2050.50,-1032.90,1341.30,255,2379267
1772481360.944,3,13,1,613.80,-314.60,683.80,255,2379267
1772481360.944,3,14,1,610.10,-200.30,682.30,255,2379267
1772481360.944,3,15,1,573.00,-93.50,678.80,10,2379267
1772481360.944,4,0,1,647.10,-923.40,173.70,9,2379282
1772481360.944,4,1,1,885.60,-848.10,125.50,5,2379282
1772481360.944,4,2,1,857.30,-582.00,191.30,5,2379282
1772481360.944,4,3,1,1084.70,-416.30,117.40,5,2379282
1772481360.944,4,4,1,1210.50,-1657.60,275.60,5,2379282
1772481360.944,4,5,1,1698.10,-1471.60,247.30,5,2379282
1772481360.944,4,6,1,1219.40,-732.00,351.40,5,2379282
1772481360.944,4,7,1,1773.20,-507.00,288.10,255,2379282
1772481360.944,4,8,1,1191.70,-1633.20,723.70,5,2379282
1772481360.944,4,9,1,954.00,-900.60,632.60,5,2379282
1772481360.944,4,10,1,1212.10,-728.90,650.80,5,2379282
1772481360.944,4,11,1,1167.70,-427.30,634.80,10,2379282
1772481360.944,4,12,1,668.50,-951.30,844.20,5,2379282
1772481360.944,4,13,1,865.80,-833.00,867.50,5,2379282
1772481360.944,4,14,1,1714.30,-937.00,1196.20,5,2379282
1772481360.944,4,15,1,2700.50,-629.10,1560.90,10,2379282
1772481360.944,5,0,1,301.90,-1978.30,1765.40,5,2365119
1772481360.944,5,1,1,-196.70,-2053.80,1730.30,5,2365119
1772481360.944,5,2,1,-695.60,-2079.90,1736.20,5,2365119
1772481360.944,5,3,1,-1209.90,-2027.20,1777.70,5,2365119
1772481360.944,5,4,1,346.90,-1992.50,1219.00,5,2365119
1772481360.944,5,5,1,-167.40,-2184.60,1192.50,5,2365119
1772481360.944,5,6,1,-717.80,-2155.80,1193.70,5,2365119
1772481360.944,5,7,1,-1275.40,-2088.60,1215.90,5,2365119
1772481360.944,5,8,1,388.70,-1994.70,651.10,10,2365119
1772481360.944,5,9,1,-266.70,-1362.40,871.60,5,2365119
1772481360.944,5,10,1,-624.90,-1381.30,865.60,5,2365119
1772481360.944,5,11,1,-929.40,-1187.40,915.10,5,2365119
1772481360.944,5,12,1,254.50,-1594.00,244.60,255,2365119
1772481360.944,5,13,1,-225.90,-1578.50,311.10,5,2365119
